TimeStamp: 2022/01/19 12:24:29.320396, ElapsedTime[s]: 109.891, Temperature[degC]: 16.94896, Humidity[%]: 61.17037
TimeStamp: 2022/01/19 17:30:50.113874, ElapsedTime[s]: 18490.69, Temperature[degC]: 19.18937, Humidity[%]: 59.2752
TimeStamp: 2022/01/19 17:30:51.447325, ElapsedTime[s]: 18492.02, Temperature[degC]: 19.18937, Humidity[%]: 59.3103
TimeStamp: 2022/01/19 17:30:52.779535, ElapsedTime[s]: 18493.35, Temperature[degC]: 19.17602, Humidity[%]: 59.31945
TimeStamp: 2022/01/19 17:30:54.110172, ElapsedTime[s]: 18494.68, Temperature[degC]: 19.17602, Humidity[%]: 59.37438
TimeStamp: 2022/01/19 17:30:55.441168, ElapsedTime[s]: 18496.01, Temperature[degC]: 19.17602, Humidity[%]: 59.36523
TimeStamp: 2022/01/19 17:30:56.772376, ElapsedTime[s]: 18497.34, Temperature[degC]: 19.18937, Humidity[%]: 59.36523
TimeStamp: 2022/01/19 17:30:58.104805, ElapsedTime[s]: 18498.68, Temperature[degC]: 19.16267, Humidity[%]: 59.38354
TimeStamp: 2022/01/19 17:30:59.437122, ElapsedTime[s]: 18500.01, Temperature[degC]: 19.17602, Humidity[%]: 59.32861
TimeStamp: 2022/01/19 17:31:00.768726, ElapsedTime[s]: 18501.34, Temperature[degC]: 19.17602, Humidity[%]: 59.32861
TimeStamp: 2022/01/19 17:31:02.100086, ElapsedTime[s]: 18502.68, Temperature[degC]: 19.17602, Humidity[%]: 59.30725
TimeStamp: 2022/01/19 17:31:03.437793, ElapsedTime[s]: 18504.01, Temperature[degC]: 19.16267, Humidity[%]: 59.29351
TimeStamp: 2022/01/19 17:31:04.774093, ElapsedTime[s]: 18505.35, Temperature[degC]: 19.16267, Humidity[%]: 59.3164
TimeStamp: 2022/01/19 17:31:06.110678, ElapsedTime[s]: 18506.69, Temperature[degC]: 19.14931, Humidity[%]: 59.29199
TimeStamp: 2022/01/19 17:31:07.450919, ElapsedTime[s]: 18508.03, Temperature[degC]: 19.17602, Humidity[%]: 59.27368
TimeStamp: 2022/01/19 17:31:08.787904, ElapsedTime[s]: 18509.37, Temperature[degC]: 19.16267, Humidity[%]: 59.24774
TimeStamp: 2022/01/19 17:31:10.125354, ElapsedTime[s]: 18510.7, Temperature[degC]: 19.16267, Humidity[%]: 59.21417
TimeStamp: 2022/01/19 17:31:11.457555, ElapsedTime[s]: 18512.03, Temperature[degC]: 19.16267, Humidity[%]: 59.28283
TimeStamp: 2022/01/19 17:31:12.789659, ElapsedTime[s]: 18513.36, Temperature[degC]: 19.16267, Humidity[%]: 59.30572
TimeStamp: 2022/01/19 17:31:14.121772, ElapsedTime[s]: 18514.69, Temperature[degC]: 19.16267, Humidity[%]: 59.37133
TimeStamp: 2022/01/19 17:31:15.452413, ElapsedTime[s]: 18516.02, Temperature[degC]: 19.17602, Humidity[%]: 59.48883
TimeStamp: 2022/01/19 17:31:16.783801, ElapsedTime[s]: 18517.35, Temperature[degC]: 19.16267, Humidity[%]: 59.71008
TimeStamp: 2022/01/19 17:31:18.115493, ElapsedTime[s]: 18518.69, Temperature[degC]: 19.14931, Humidity[%]: 59.85656
TimeStamp: 2022/01/19 17:31:19.446980, ElapsedTime[s]: 18520.02, Temperature[degC]: 19.16267, Humidity[%]: 59.96032
TimeStamp: 2022/01/19 17:31:20.780043, ElapsedTime[s]: 18521.35, Temperature[degC]: 19.14931, Humidity[%]: 60.00306
TimeStamp: 2022/01/19 17:31:22.114760, ElapsedTime[s]: 18522.68, Temperature[degC]: 19.14931, Humidity[%]: 59.99238
TimeStamp: 2022/01/19 17:31:23.445861, ElapsedTime[s]: 18524.02, Temperature[degC]: 19.16267, Humidity[%]: 59.94812
TimeStamp: 2022/01/19 17:31:24.778422, ElapsedTime[s]: 18525.35, Temperature[degC]: 19.13329, Humidity[%]: 59.96644
TimeStamp: 2022/01/19 17:31:26.109839, ElapsedTime[s]: 18526.68, Temperature[degC]: 19.17602, Humidity[%]: 59.93896
TimeStamp: 2022/01/19 17:31:27.442248, ElapsedTime[s]: 18528.01, Temperature[degC]: 19.14931, Humidity[%]: 60.12665
TimeStamp: 2022/01/19 17:31:28.773300, ElapsedTime[s]: 18529.34, Temperature[degC]: 19.16267, Humidity[%]: 60.36469
TimeStamp: 2022/01/19 17:31:30.105473, ElapsedTime[s]: 18530.68, Temperature[degC]: 19.16267, Humidity[%]: 60.52339
TimeStamp: 2022/01/19 17:31:31.437375, ElapsedTime[s]: 18532.01, Temperature[degC]: 19.13329, Humidity[%]: 60.56458
TimeStamp: 2022/01/19 17:31:32.768772, ElapsedTime[s]: 18533.34, Temperature[degC]: 19.14931, Humidity[%]: 60.57832
TimeStamp: 2022/01/19 17:31:34.99696, ElapsedTime[s]: 18534.67, Temperature[degC]: 19.13329, Humidity[%]: 60.61036
TimeStamp: 2022/01/19 17:31:35.431394, ElapsedTime[s]: 18536.0, Temperature[degC]: 19.13329, Humidity[%]: 60.68818
TimeStamp: 2022/01/19 17:31:36.764515, ElapsedTime[s]: 18537.33, Temperature[degC]: 19.13329, Humidity[%]: 60.69886
TimeStamp: 2022/01/19 17:31:38.96470, ElapsedTime[s]: 18538.67, Temperature[degC]: 19.13329, Humidity[%]: 60.56458
TimeStamp: 2022/01/19 17:31:39.430985, ElapsedTime[s]: 18540.0, Temperature[degC]: 19.11994, Humidity[%]: 60.5066
TimeStamp: 2022/01/19 17:31:40.763402, ElapsedTime[s]: 18541.33, Temperature[degC]: 19.11994, Humidity[%]: 60.43794
TimeStamp: 2022/01/19 17:31:42.95650, ElapsedTime[s]: 18542.66, Temperature[degC]: 19.14931, Humidity[%]: 60.43183
TimeStamp: 2022/01/19 17:31:43.426436, ElapsedTime[s]: 18544.0, Temperature[degC]: 19.13329, Humidity[%]: 60.36317
TimeStamp: 2022/01/19 17:31:44.761412, ElapsedTime[s]: 18545.33, Temperature[degC]: 19.14931, Humidity[%]: 60.34028
TimeStamp: 2022/01/19 17:31:46.92565, ElapsedTime[s]: 18546.66, Temperature[degC]: 19.11994, Humidity[%]: 60.36012
TimeStamp: 2022/01/19 17:31:47.423592, ElapsedTime[s]: 18547.99, Temperature[degC]: 19.14931, Humidity[%]: 60.35401
TimeStamp: 2022/01/19 17:31:48.755188, ElapsedTime[s]: 18549.32, Temperature[degC]: 19.10659, Humidity[%]: 60.31281
TimeStamp: 2022/01/19 17:31:50.87480, ElapsedTime[s]: 18550.66, Temperature[degC]: 19.13329, Humidity[%]: 60.18158
TimeStamp: 2022/01/19 17:31:51.418567, ElapsedTime[s]: 18551.99, Temperature[degC]: 19.11994, Humidity[%]: 60.10224
TimeStamp: 2022/01/19 17:31:52.750023, ElapsedTime[s]: 18553.32, Temperature[degC]: 19.11994, Humidity[%]: 60.0763
TimeStamp: 2022/01/19 17:31:54.81517, ElapsedTime[s]: 18554.65, Temperature[degC]: 19.11994, Humidity[%]: 60.01069
TimeStamp: 2022/01/19 17:31:55.412005, ElapsedTime[s]: 18555.98, Temperature[degC]: 19.10659, Humidity[%]: 60.05341
TimeStamp: 2022/01/19 17:31:56.743620, ElapsedTime[s]: 18557.31, Temperature[degC]: 19.11994, Humidity[%]: 60.05646
TimeStamp: 2022/01/19 17:31:58.75345, ElapsedTime[s]: 18558.65, Temperature[degC]: 19.10659, Humidity[%]: 59.97406
TimeStamp: 2022/01/19 17:31:59.405992, ElapsedTime[s]: 18559.98, Temperature[degC]: 19.11994, Humidity[%]: 59.95269
TimeStamp: 2022/01/19 17:32:00.738107, ElapsedTime[s]: 18561.31, Temperature[degC]: 19.11994, Humidity[%]: 59.90997
TimeStamp: 2022/01/19 17:32:02.70823, ElapsedTime[s]: 18562.64, Temperature[degC]: 19.11994, Humidity[%]: 59.87487
TimeStamp: 2022/01/19 17:32:03.406178, ElapsedTime[s]: 18563.98, Temperature[degC]: 19.10659, Humidity[%]: 59.83825
TimeStamp: 2022/01/19 17:32:04.743531, ElapsedTime[s]: 18565.32, Temperature[degC]: 19.09324, Humidity[%]: 59.84741
TimeStamp: 2022/01/19 17:32:06.79527, ElapsedTime[s]: 18566.66, Temperature[degC]: 19.10659, Humidity[%]: 59.81536
TimeStamp: 2022/01/19 17:32:07.418909, ElapsedTime[s]: 18567.99, Temperature[degC]: 19.10659, Humidity[%]: 59.78332
TimeStamp: 2022/01/19 17:32:08.754526, ElapsedTime[s]: 18569.33, Temperature[degC]: 19.10659, Humidity[%]: 59.73754
TimeStamp: 2022/01/19 17:32:10.91587, ElapsedTime[s]: 18570.66, Temperature[degC]: 19.11994, Humidity[%]: 59.67193
TimeStamp: 2022/01/19 17:32:11.421100, ElapsedTime[s]: 18571.99, Temperature[degC]: 19.09324, Humidity[%]: 59.60021
TimeStamp: 2022/01/19 17:32:12.753674, ElapsedTime[s]: 18573.32, Temperature[degC]: 19.11994, Humidity[%]: 59.59411
TimeStamp: 2022/01/19 17:32:14.84024, ElapsedTime[s]: 18574.65, Temperature[degC]: 19.10659, Humidity[%]: 59.51171
TimeStamp: 2022/01/19 17:32:15.414620, ElapsedTime[s]: 18575.98, Temperature[degC]: 19.09324, Humidity[%]: 59.45373
TimeStamp: 2022/01/19 17:32:16.745631, ElapsedTime[s]: 18577.32, Temperature[degC]: 19.11994, Humidity[%]: 59.43389
TimeStamp: 2022/01/19 17:32:18.77449, ElapsedTime[s]: 18578.65, Temperature[degC]: 19.11994, Humidity[%]: 59.41253
TimeStamp: 2022/01/19 17:32:19.406885, ElapsedTime[s]: 18579.98, Temperature[degC]: 19.10659, Humidity[%]: 59.38812
TimeStamp: 2022/01/19 17:32:20.740548, ElapsedTime[s]: 18581.31, Temperature[degC]: 19.10659, Humidity[%]: 59.3988
TimeStamp: 2022/01/19 17:32:22.71680, ElapsedTime[s]: 18582.64, Temperature[degC]: 19.11994, Humidity[%]: 59.44458
TimeStamp: 2022/01/19 17:32:23.402377, ElapsedTime[s]: 18583.97, Temperature[degC]: 19.10659, Humidity[%]: 59.5224
TimeStamp: 2022/01/19 17:32:24.732530, ElapsedTime[s]: 18585.3, Temperature[degC]: 19.09324, Humidity[%]: 59.55444
TimeStamp: 2022/01/19 17:32:26.64734, ElapsedTime[s]: 18586.64, Temperature[degC]: 19.09324, Humidity[%]: 59.63226
TimeStamp: 2022/01/19 17:32:27.395632, ElapsedTime[s]: 18587.97, Temperature[degC]: 19.10659, Humidity[%]: 59.68109
TimeStamp: 2022/01/19 17:32:28.728397, ElapsedTime[s]: 18589.3, Temperature[degC]: 19.10659, Humidity[%]: 59.68109
TimeStamp: 2022/01/19 17:32:30.59712, ElapsedTime[s]: 18590.63, Temperature[degC]: 19.09324, Humidity[%]: 59.69024
TimeStamp: 2022/01/19 17:32:31.391040, ElapsedTime[s]: 18591.96, Temperature[degC]: 19.10659, Humidity[%]: 59.69177
TimeStamp: 2022/01/19 17:32:32.722139, ElapsedTime[s]: 18593.29, Temperature[degC]: 19.09324, Humidity[%]: 59.72381
TimeStamp: 2022/01/19 17:32:34.53842, ElapsedTime[s]: 18594.63, Temperature[degC]: 19.09324, Humidity[%]: 59.73602
TimeStamp: 2022/01/19 17:32:35.384521, ElapsedTime[s]: 18595.96, Temperature[degC]: 19.06386, Humidity[%]: 59.79705
TimeStamp: 2022/01/19 17:32:36.716499, ElapsedTime[s]: 18597.29, Temperature[degC]: 19.09324, Humidity[%]: 59.8703
TimeStamp: 2022/01/19 17:32:38.48420, ElapsedTime[s]: 18598.62, Temperature[degC]: 19.07721, Humidity[%]: 59.85656
TimeStamp: 2022/01/19 17:32:39.379829, ElapsedTime[s]: 18599.95, Temperature[degC]: 19.10659, Humidity[%]: 59.90692
TimeStamp: 2022/01/19 17:32:40.713732, ElapsedTime[s]: 18601.28, Temperature[degC]: 19.11994, Humidity[%]: 59.91912
TimeStamp: 2022/01/19 17:32:42.44666, ElapsedTime[s]: 18602.61, Temperature[degC]: 19.09324, Humidity[%]: 59.8825
TimeStamp: 2022/01/19 17:32:43.375413, ElapsedTime[s]: 18603.95, Temperature[degC]: 19.07721, Humidity[%]: 59.88861
TimeStamp: 2022/01/19 17:32:44.708315, ElapsedTime[s]: 18605.28, Temperature[degC]: 19.06386, Humidity[%]: 59.91149
TimeStamp: 2022/01/19 17:32:46.40369, ElapsedTime[s]: 18606.61, Temperature[degC]: 19.06386, Humidity[%]: 59.9237
TimeStamp: 2022/01/19 17:32:47.371799, ElapsedTime[s]: 18607.94, Temperature[degC]: 19.07721, Humidity[%]: 59.98017
TimeStamp: 2022/01/19 17:32:48.702628, ElapsedTime[s]: 18609.27, Temperature[degC]: 19.05051, Humidity[%]: 59.92065
TimeStamp: 2022/01/19 17:32:50.34455, ElapsedTime[s]: 18610.61, Temperature[degC]: 19.06386, Humidity[%]: 59.94354
TimeStamp: 2022/01/19 17:32:51.365334, ElapsedTime[s]: 18611.94, Temperature[degC]: 19.06386, Humidity[%]: 59.93286
TimeStamp: 2022/01/19 17:32:52.697598, ElapsedTime[s]: 18613.27, Temperature[degC]: 19.09324, Humidity[%]: 59.94812
TimeStamp: 2022/01/19 17:32:54.30097, ElapsedTime[s]: 18614.6, Temperature[degC]: 19.06386, Humidity[%]: 59.94354
TimeStamp: 2022/01/19 17:32:55.361713, ElapsedTime[s]: 18615.93, Temperature[degC]: 19.09324, Humidity[%]: 59.94812
TimeStamp: 2022/01/19 17:32:56.693101, ElapsedTime[s]: 18617.27, Temperature[degC]: 19.07721, Humidity[%]: 59.94659
TimeStamp: 2022/01/19 17:32:58.27446, ElapsedTime[s]: 18618.6, Temperature[degC]: 19.05051, Humidity[%]: 60.02442
TimeStamp: 2022/01/19 17:32:59.357499, ElapsedTime[s]: 18619.93, Temperature[degC]: 19.06386, Humidity[%]: 60.13581
TimeStamp: 2022/01/19 17:33:00.690252, ElapsedTime[s]: 18621.26, Temperature[degC]: 19.07721, Humidity[%]: 60.27314
TimeStamp: 2022/01/19 17:33:02.22222, ElapsedTime[s]: 18622.6, Temperature[degC]: 19.07721, Humidity[%]: 60.41047
TimeStamp: 2022/01/19 17:33:03.357040, ElapsedTime[s]: 18623.93, Temperature[degC]: 19.05051, Humidity[%]: 60.52796
TimeStamp: 2022/01/19 17:33:04.693895, ElapsedTime[s]: 18625.27, Temperature[degC]: 19.07721, Humidity[%]: 60.66987
TimeStamp: 2022/01/19 17:33:06.31308, ElapsedTime[s]: 18626.61, Temperature[degC]: 19.07721, Humidity[%]: 60.8484
TimeStamp: 2022/01/19 17:33:07.372094, ElapsedTime[s]: 18627.95, Temperature[degC]: 19.06386, Humidity[%]: 60.96895
TimeStamp: 2022/01/19 17:33:08.710023, ElapsedTime[s]: 18629.28, Temperature[degC]: 19.06386, Humidity[%]: 61.01472
TimeStamp: 2022/01/19 17:33:10.46905, ElapsedTime[s]: 18630.62, Temperature[degC]: 19.05051, Humidity[%]: 61.0605
TimeStamp: 2022/01/19 17:33:11.380408, ElapsedTime[s]: 18631.95, Temperature[degC]: 19.06386, Humidity[%]: 61.0605
TimeStamp: 2022/01/19 17:33:12.713261, ElapsedTime[s]: 18633.28, Temperature[degC]: 19.07721, Humidity[%]: 61.1429
TimeStamp: 2022/01/19 17:33:14.43438, ElapsedTime[s]: 18634.61, Temperature[degC]: 19.06386, Humidity[%]: 61.08339
TimeStamp: 2022/01/19 17:33:15.374995, ElapsedTime[s]: 18635.95, Temperature[degC]: 19.06386, Humidity[%]: 60.98268
TimeStamp: 2022/01/19 17:33:16.707892, ElapsedTime[s]: 18637.28, Temperature[degC]: 19.05051, Humidity[%]: 60.90028
TimeStamp: 2022/01/19 17:33:18.40936, ElapsedTime[s]: 18638.61, Temperature[degC]: 19.06386, Humidity[%]: 60.85908
TimeStamp: 2022/01/19 17:33:19.373032, ElapsedTime[s]: 18639.95, Temperature[degC]: 19.03716, Humidity[%]: 60.78889
TimeStamp: 2022/01/19 17:33:20.705952, ElapsedTime[s]: 18641.28, Temperature[degC]: 19.05051, Humidity[%]: 60.76601
TimeStamp: 2022/01/19 17:33:22.37854, ElapsedTime[s]: 18642.61, Temperature[degC]: 19.06386, Humidity[%]: 60.80263
TimeStamp: 2022/01/19 17:33:23.369559, ElapsedTime[s]: 18643.94, Temperature[degC]: 19.05051, Humidity[%]: 60.85756
TimeStamp: 2022/01/19 17:33:24.702593, ElapsedTime[s]: 18645.27, Temperature[degC]: 19.05051, Humidity[%]: 60.86824
TimeStamp: 2022/01/19 17:33:26.36140, ElapsedTime[s]: 18646.61, Temperature[degC]: 19.05051, Humidity[%]: 60.92317
TimeStamp: 2022/01/19 17:33:27.367101, ElapsedTime[s]: 18647.94, Temperature[degC]: 19.05051, Humidity[%]: 61.01472
TimeStamp: 2022/01/19 17:33:28.698177, ElapsedTime[s]: 18649.27, Temperature[degC]: 19.06386, Humidity[%]: 61.02693
TimeStamp: 2022/01/19 17:33:30.30220, ElapsedTime[s]: 18650.6, Temperature[degC]: 19.06386, Humidity[%]: 61.10475
TimeStamp: 2022/01/19 17:33:31.361705, ElapsedTime[s]: 18651.93, Temperature[degC]: 19.03716, Humidity[%]: 61.14748
TimeStamp: 2022/01/19 17:33:32.692545, ElapsedTime[s]: 18653.26, Temperature[degC]: 19.05051, Humidity[%]: 61.15969
TimeStamp: 2022/01/19 17:33:34.24551, ElapsedTime[s]: 18654.6, Temperature[degC]: 19.02113, Humidity[%]: 61.12306
TimeStamp: 2022/01/19 17:33:35.354603, ElapsedTime[s]: 18655.92, Temperature[degC]: 19.05051, Humidity[%]: 61.10475
TimeStamp: 2022/01/19 17:33:36.686809, ElapsedTime[s]: 18657.26, Temperature[degC]: 19.02113, Humidity[%]: 61.14595
TimeStamp: 2022/01/19 17:33:38.19609, ElapsedTime[s]: 18658.59, Temperature[degC]: 19.06386, Humidity[%]: 61.19631
TimeStamp: 2022/01/19 17:33:39.351223, ElapsedTime[s]: 18659.92, Temperature[degC]: 19.03716, Humidity[%]: 61.32906
TimeStamp: 2022/01/19 17:33:40.683961, ElapsedTime[s]: 18661.26, Temperature[degC]: 19.03716, Humidity[%]: 61.47249
TimeStamp: 2022/01/19 17:33:42.16343, ElapsedTime[s]: 18662.59, Temperature[degC]: 19.00778, Humidity[%]: 61.60525
TimeStamp: 2022/01/19 17:33:43.347688, ElapsedTime[s]: 18663.92, Temperature[degC]: 19.03716, Humidity[%]: 61.66476
TimeStamp: 2022/01/19 17:33:44.680999, ElapsedTime[s]: 18665.25, Temperature[degC]: 19.02113, Humidity[%]: 61.8204
TimeStamp: 2022/01/19 17:33:46.13484, ElapsedTime[s]: 18666.58, Temperature[degC]: 19.02113, Humidity[%]: 62.18204
TimeStamp: 2022/01/19 17:33:47.344277, ElapsedTime[s]: 18667.91, Temperature[degC]: 19.02113, Humidity[%]: 62.71306
TimeStamp: 2022/01/19 17:33:48.673836, ElapsedTime[s]: 18669.24, Temperature[degC]: 19.03716, Humidity[%]: 63.36767
TimeStamp: 2022/01/19 17:33:50.7350, ElapsedTime[s]: 18670.58, Temperature[degC]: 19.02113, Humidity[%]: 63.62402
TimeStamp: 2022/01/19 17:33:51.336832, ElapsedTime[s]: 18671.91, Temperature[degC]: 19.02113, Humidity[%]: 63.6698
TimeStamp: 2022/01/19 17:33:52.669110, ElapsedTime[s]: 18673.24, Temperature[degC]: 18.99443, Humidity[%]: 63.45006
TimeStamp: 2022/01/19 17:33:54.767, ElapsedTime[s]: 18674.57, Temperature[degC]: 19.00778, Humidity[%]: 63.29748
TimeStamp: 2022/01/19 17:33:55.330858, ElapsedTime[s]: 18675.9, Temperature[degC]: 19.00778, Humidity[%]: 63.19372
TimeStamp: 2022/01/19 17:33:56.664038, ElapsedTime[s]: 18677.23, Temperature[degC]: 19.00778, Humidity[%]: 63.13726
TimeStamp: 2022/01/19 17:33:57.997061, ElapsedTime[s]: 18678.57, Temperature[degC]: 19.00778, Humidity[%]: 62.96941
TimeStamp: 2022/01/19 17:33:59.329315, ElapsedTime[s]: 18679.9, Temperature[degC]: 18.98108, Humidity[%]: 62.739
TimeStamp: 2022/01/19 17:34:00.661866, ElapsedTime[s]: 18681.23, Temperature[degC]: 19.00778, Humidity[%]: 62.47349
TimeStamp: 2022/01/19 17:34:01.995141, ElapsedTime[s]: 18682.57, Temperature[degC]: 18.98108, Humidity[%]: 62.58335
TimeStamp: 2022/01/19 17:34:03.334765, ElapsedTime[s]: 18683.91, Temperature[degC]: 19.00778, Humidity[%]: 62.90074
TimeStamp: 2022/01/19 17:34:04.671606, ElapsedTime[s]: 18685.25, Temperature[degC]: 18.99443, Humidity[%]: 63.03655
TimeStamp: 2022/01/19 17:34:06.9347, ElapsedTime[s]: 18686.59, Temperature[degC]: 18.98108, Humidity[%]: 62.90837
TimeStamp: 2022/01/19 17:34:07.348214, ElapsedTime[s]: 18687.93, Temperature[degC]: 18.98108, Humidity[%]: 62.71764
TimeStamp: 2022/01/19 17:34:08.685081, ElapsedTime[s]: 18689.26, Temperature[degC]: 18.99443, Humidity[%]: 62.42466
TimeStamp: 2022/01/19 17:34:10.22587, ElapsedTime[s]: 18690.59, Temperature[degC]: 18.98108, Humidity[%]: 62.00809
TimeStamp: 2022/01/19 17:34:11.354071, ElapsedTime[s]: 18691.93, Temperature[degC]: 18.96506, Humidity[%]: 61.64493
TimeStamp: 2022/01/19 17:34:12.685153, ElapsedTime[s]: 18693.26, Temperature[degC]: 18.95171, Humidity[%]: 61.26955
TimeStamp: 2022/01/19 17:34:14.16705, ElapsedTime[s]: 18694.59, Temperature[degC]: 18.98108, Humidity[%]: 61.09254
TimeStamp: 2022/01/19 17:34:15.347196, ElapsedTime[s]: 18695.92, Temperature[degC]: 18.98108, Humidity[%]: 60.81178
TimeStamp: 2022/01/19 17:34:16.679292, ElapsedTime[s]: 18697.25, Temperature[degC]: 18.98108, Humidity[%]: 60.53254
TimeStamp: 2022/01/19 17:34:18.11510, ElapsedTime[s]: 18698.58, Temperature[degC]: 18.98108, Humidity[%]: 60.37232
TimeStamp: 2022/01/19 17:34:19.342123, ElapsedTime[s]: 18699.91, Temperature[degC]: 18.96506, Humidity[%]: 60.28077
TimeStamp: 2022/01/19 17:34:20.673707, ElapsedTime[s]: 18701.24, Temperature[degC]: 18.96506, Humidity[%]: 60.22278
TimeStamp: 2022/01/19 17:34:22.5684, ElapsedTime[s]: 18702.58, Temperature[degC]: 18.95171, Humidity[%]: 60.32349
TimeStamp: 2022/01/19 17:34:23.335756, ElapsedTime[s]: 18703.91, Temperature[degC]: 18.925, Humidity[%]: 60.55543
TimeStamp: 2022/01/19 17:34:24.667680, ElapsedTime[s]: 18705.24, Temperature[degC]: 18.96506, Humidity[%]: 60.69734
TimeStamp: 2022/01/19 17:34:26.585, ElapsedTime[s]: 18706.57, Temperature[degC]: 18.95171, Humidity[%]: 60.79805
TimeStamp: 2022/01/19 17:34:27.330048, ElapsedTime[s]: 18707.9, Temperature[degC]: 18.95171, Humidity[%]: 60.8072
TimeStamp: 2022/01/19 17:34:28.662817, ElapsedTime[s]: 18709.24, Temperature[degC]: 18.95171, Humidity[%]: 60.74006
TimeStamp: 2022/01/19 17:34:29.997315, ElapsedTime[s]: 18710.57, Temperature[degC]: 18.925, Humidity[%]: 60.7248
TimeStamp: 2022/01/19 17:34:31.329228, ElapsedTime[s]: 18711.9, Temperature[degC]: 18.93835, Humidity[%]: 60.68055
TimeStamp: 2022/01/19 17:34:32.662719, ElapsedTime[s]: 18713.23, Temperature[degC]: 18.93835, Humidity[%]: 60.77211
TimeStamp: 2022/01/19 17:34:33.994760, ElapsedTime[s]: 18714.56, Temperature[degC]: 18.93835, Humidity[%]: 60.88502
TimeStamp: 2022/01/19 17:34:35.328395, ElapsedTime[s]: 18715.9, Temperature[degC]: 18.96506, Humidity[%]: 60.94453
TimeStamp: 2022/01/19 17:34:36.661797, ElapsedTime[s]: 18717.23, Temperature[degC]: 18.93835, Humidity[%]: 60.94148
TimeStamp: 2022/01/19 17:34:37.994520, ElapsedTime[s]: 18718.56, Temperature[degC]: 18.93835, Humidity[%]: 60.94148
TimeStamp: 2022/01/19 17:34:39.327324, ElapsedTime[s]: 18719.9, Temperature[degC]: 18.93835, Humidity[%]: 60.94148
TimeStamp: 2022/01/19 17:34:40.660291, ElapsedTime[s]: 18721.23, Temperature[degC]: 18.95171, Humidity[%]: 60.99946
TimeStamp: 2022/01/19 17:34:41.993390, ElapsedTime[s]: 18722.56, Temperature[degC]: 18.93835, Humidity[%]: 61.11085
TimeStamp: 2022/01/19 17:34:43.325724, ElapsedTime[s]: 18723.9, Temperature[degC]: 18.90898, Humidity[%]: 61.16121
TimeStamp: 2022/01/19 17:34:44.659268, ElapsedTime[s]: 18725.23, Temperature[degC]: 18.93835, Humidity[%]: 61.178
TimeStamp: 2022/01/19 17:34:45.992147, ElapsedTime[s]: 18726.56, Temperature[degC]: 18.93835, Humidity[%]: 61.11085
TimeStamp: 2022/01/19 17:34:47.323428, ElapsedTime[s]: 18727.89, Temperature[degC]: 18.925, Humidity[%]: 61.08339
TimeStamp: 2022/01/19 17:34:48.655893, ElapsedTime[s]: 18729.23, Temperature[degC]: 18.95171, Humidity[%]: 60.99946
TimeStamp: 2022/01/19 17:34:49.989486, ElapsedTime[s]: 18730.56, Temperature[degC]: 18.925, Humidity[%]: 60.90486
TimeStamp: 2022/01/19 17:34:51.323073, ElapsedTime[s]: 18731.89, Temperature[degC]: 18.90898, Humidity[%]: 60.80263
TimeStamp: 2022/01/19 17:34:52.656169, ElapsedTime[s]: 18733.23, Temperature[degC]: 18.90898, Humidity[%]: 60.82246
TimeStamp: 2022/01/19 17:34:53.989346, ElapsedTime[s]: 18734.56, Temperature[degC]: 18.90898, Humidity[%]: 60.8362
TimeStamp: 2022/01/19 17:34:55.323637, ElapsedTime[s]: 18735.89, Temperature[degC]: 18.925, Humidity[%]: 60.82551
TimeStamp: 2022/01/19 17:34:56.656870, ElapsedTime[s]: 18737.23, Temperature[degC]: 18.925, Humidity[%]: 60.73548
TimeStamp: 2022/01/19 17:34:57.989435, ElapsedTime[s]: 18738.56, Temperature[degC]: 18.90898, Humidity[%]: 60.72175
TimeStamp: 2022/01/19 17:34:59.322078, ElapsedTime[s]: 18739.89, Temperature[degC]: 18.90898, Humidity[%]: 60.68818
TimeStamp: 2022/01/19 17:35:00.658241, ElapsedTime[s]: 18741.23, Temperature[degC]: 18.90898, Humidity[%]: 60.58747
TimeStamp: 2022/01/19 17:35:01.991207, ElapsedTime[s]: 18742.57, Temperature[degC]: 18.925, Humidity[%]: 60.56611
TimeStamp: 2022/01/19 17:35:03.329475, ElapsedTime[s]: 18743.9, Temperature[degC]: 18.925, Humidity[%]: 60.4654
