TimeStamp: 2022/01/18 18:05:36.168, ElapsedTime[s]: 51.81901, Temperature[degC]: 20.96514, Humidity[%]: 54.61814
TimeStamp: 2022/01/18 18:54:04.607538, ElapsedTime[s]: 2960.423, Temperature[degC]: 20.31625, Humidity[%]: 47.93927
TimeStamp: 2022/01/18 18:54:05.945143, ElapsedTime[s]: 2961.761, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:54:07.282515, ElapsedTime[s]: 2963.099, Temperature[degC]: 20.31625, Humidity[%]: 47.93927
TimeStamp: 2022/01/18 18:54:08.620957, ElapsedTime[s]: 2964.437, Temperature[degC]: 20.31625, Humidity[%]: 47.92706
TimeStamp: 2022/01/18 18:54:09.959005, ElapsedTime[s]: 2965.778, Temperature[degC]: 20.34562, Humidity[%]: 47.94384
TimeStamp: 2022/01/18 18:54:11.300687, ElapsedTime[s]: 2967.111, Temperature[degC]: 20.31625, Humidity[%]: 47.92706
TimeStamp: 2022/01/18 18:54:12.632805, ElapsedTime[s]: 2968.443, Temperature[degC]: 20.33227, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:54:13.965557, ElapsedTime[s]: 2969.776, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:54:15.298241, ElapsedTime[s]: 2971.108, Temperature[degC]: 20.34562, Humidity[%]: 47.95911
TimeStamp: 2022/01/18 18:54:16.630375, ElapsedTime[s]: 2972.441, Temperature[degC]: 20.33227, Humidity[%]: 48.00794
TimeStamp: 2022/01/18 18:54:17.964368, ElapsedTime[s]: 2973.775, Temperature[degC]: 20.33227, Humidity[%]: 47.96826
TimeStamp: 2022/01/18 18:54:19.297541, ElapsedTime[s]: 2975.108, Temperature[degC]: 20.34562, Humidity[%]: 47.97132
TimeStamp: 2022/01/18 18:54:20.629238, ElapsedTime[s]: 2976.439, Temperature[degC]: 20.33227, Humidity[%]: 47.96826
TimeStamp: 2022/01/18 18:54:21.964666, ElapsedTime[s]: 2977.776, Temperature[degC]: 20.31625, Humidity[%]: 47.96826
TimeStamp: 2022/01/18 18:54:23.297899, ElapsedTime[s]: 2979.108, Temperature[degC]: 20.34562, Humidity[%]: 47.97132
TimeStamp: 2022/01/18 18:54:24.630186, ElapsedTime[s]: 2980.441, Temperature[degC]: 20.31625, Humidity[%]: 47.98047
TimeStamp: 2022/01/18 18:54:25.963414, ElapsedTime[s]: 2981.774, Temperature[degC]: 20.31625, Humidity[%]: 47.93927
TimeStamp: 2022/01/18 18:54:27.295286, ElapsedTime[s]: 2983.105, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:54:28.627153, ElapsedTime[s]: 2984.437, Temperature[degC]: 20.30289, Humidity[%]: 47.96674
TimeStamp: 2022/01/18 18:54:29.959062, ElapsedTime[s]: 2985.77, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:54:31.292255, ElapsedTime[s]: 2987.103, Temperature[degC]: 20.31625, Humidity[%]: 47.93927
TimeStamp: 2022/01/18 18:54:32.623909, ElapsedTime[s]: 2988.435, Temperature[degC]: 20.31625, Humidity[%]: 47.93927
TimeStamp: 2022/01/18 18:54:33.956803, ElapsedTime[s]: 2989.767, Temperature[degC]: 20.34562, Humidity[%]: 47.99573
TimeStamp: 2022/01/18 18:54:35.290065, ElapsedTime[s]: 2991.101, Temperature[degC]: 20.33227, Humidity[%]: 47.94079
TimeStamp: 2022/01/18 18:54:36.622677, ElapsedTime[s]: 2992.433, Temperature[degC]: 20.31625, Humidity[%]: 47.96826
TimeStamp: 2022/01/18 18:54:37.954527, ElapsedTime[s]: 2993.765, Temperature[degC]: 20.33227, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:54:39.286092, ElapsedTime[s]: 2995.097, Temperature[degC]: 20.33227, Humidity[%]: 47.96826
TimeStamp: 2022/01/18 18:54:40.619925, ElapsedTime[s]: 2996.431, Temperature[degC]: 20.30289, Humidity[%]: 47.92553
TimeStamp: 2022/01/18 18:54:41.953081, ElapsedTime[s]: 2997.763, Temperature[degC]: 20.34562, Humidity[%]: 47.94384
TimeStamp: 2022/01/18 18:54:43.284942, ElapsedTime[s]: 2999.096, Temperature[degC]: 20.33227, Humidity[%]: 47.91638
TimeStamp: 2022/01/18 18:54:44.618061, ElapsedTime[s]: 3000.428, Temperature[degC]: 20.34562, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:54:45.950877, ElapsedTime[s]: 3001.762, Temperature[degC]: 20.30289, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:54:47.283727, ElapsedTime[s]: 3003.094, Temperature[degC]: 20.31625, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:54:48.614782, ElapsedTime[s]: 3004.426, Temperature[degC]: 20.33227, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:54:49.948202, ElapsedTime[s]: 3005.758, Temperature[degC]: 20.33227, Humidity[%]: 47.91638
TimeStamp: 2022/01/18 18:54:51.280169, ElapsedTime[s]: 3007.091, Temperature[degC]: 20.33227, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:54:52.613397, ElapsedTime[s]: 3008.424, Temperature[degC]: 20.33227, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:54:53.945148, ElapsedTime[s]: 3009.756, Temperature[degC]: 20.31625, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:54:55.277729, ElapsedTime[s]: 3011.088, Temperature[degC]: 20.31625, Humidity[%]: 47.92706
TimeStamp: 2022/01/18 18:54:56.607960, ElapsedTime[s]: 3012.419, Temperature[degC]: 20.33227, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:54:57.941282, ElapsedTime[s]: 3013.752, Temperature[degC]: 20.31625, Humidity[%]: 47.86145
TimeStamp: 2022/01/18 18:54:59.272865, ElapsedTime[s]: 3015.084, Temperature[degC]: 20.34562, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:55:00.605751, ElapsedTime[s]: 3016.417, Temperature[degC]: 20.33227, Humidity[%]: 47.91638
TimeStamp: 2022/01/18 18:55:01.938223, ElapsedTime[s]: 3017.756, Temperature[degC]: 20.31625, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:55:03.277378, ElapsedTime[s]: 3019.092, Temperature[degC]: 20.31625, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:55:04.613412, ElapsedTime[s]: 3020.429, Temperature[degC]: 20.30289, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:55:05.950432, ElapsedTime[s]: 3021.766, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:55:07.287701, ElapsedTime[s]: 3023.104, Temperature[degC]: 20.33227, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:55:08.625562, ElapsedTime[s]: 3024.441, Temperature[degC]: 20.31625, Humidity[%]: 47.90265
TimeStamp: 2022/01/18 18:55:09.963441, ElapsedTime[s]: 3025.782, Temperature[degC]: 20.30289, Humidity[%]: 47.89959
TimeStamp: 2022/01/18 18:55:11.305062, ElapsedTime[s]: 3027.116, Temperature[degC]: 20.31625, Humidity[%]: 47.93927
TimeStamp: 2022/01/18 18:55:12.638218, ElapsedTime[s]: 3028.448, Temperature[degC]: 20.33227, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:55:13.970871, ElapsedTime[s]: 3029.782, Temperature[degC]: 20.31625, Humidity[%]: 47.90265
TimeStamp: 2022/01/18 18:55:15.303394, ElapsedTime[s]: 3031.114, Temperature[degC]: 20.33227, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:55:16.635886, ElapsedTime[s]: 3032.448, Temperature[degC]: 20.31625, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:55:17.971060, ElapsedTime[s]: 3033.781, Temperature[degC]: 20.33227, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:55:19.302874, ElapsedTime[s]: 3035.114, Temperature[degC]: 20.31625, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:55:20.636185, ElapsedTime[s]: 3036.448, Temperature[degC]: 20.30289, Humidity[%]: 47.89959
TimeStamp: 2022/01/18 18:55:21.970570, ElapsedTime[s]: 3037.784, Temperature[degC]: 20.31625, Humidity[%]: 47.93927
TimeStamp: 2022/01/18 18:55:23.305006, ElapsedTime[s]: 3039.115, Temperature[degC]: 20.33227, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:55:24.637325, ElapsedTime[s]: 3040.448, Temperature[degC]: 20.30289, Humidity[%]: 47.86145
TimeStamp: 2022/01/18 18:55:25.969638, ElapsedTime[s]: 3041.78, Temperature[degC]: 20.33227, Humidity[%]: 47.89044
TimeStamp: 2022/01/18 18:55:27.302961, ElapsedTime[s]: 3043.114, Temperature[degC]: 20.33227, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:55:28.635096, ElapsedTime[s]: 3044.445, Temperature[degC]: 20.33227, Humidity[%]: 47.84924
TimeStamp: 2022/01/18 18:55:29.968054, ElapsedTime[s]: 3045.779, Temperature[degC]: 20.31625, Humidity[%]: 47.90265
TimeStamp: 2022/01/18 18:55:31.301207, ElapsedTime[s]: 3047.111, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:55:32.632018, ElapsedTime[s]: 3048.443, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:55:33.964461, ElapsedTime[s]: 3049.775, Temperature[degC]: 20.33227, Humidity[%]: 47.84924
TimeStamp: 2022/01/18 18:55:35.296794, ElapsedTime[s]: 3051.108, Temperature[degC]: 20.31625, Humidity[%]: 47.86145
TimeStamp: 2022/01/18 18:55:36.629440, ElapsedTime[s]: 3052.439, Temperature[degC]: 20.30289, Humidity[%]: 47.86145
TimeStamp: 2022/01/18 18:55:37.961337, ElapsedTime[s]: 3053.773, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:55:39.294232, ElapsedTime[s]: 3055.104, Temperature[degC]: 20.34562, Humidity[%]: 47.89349
TimeStamp: 2022/01/18 18:55:40.628906, ElapsedTime[s]: 3056.44, Temperature[degC]: 20.31625, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:55:41.963227, ElapsedTime[s]: 3057.773, Temperature[degC]: 20.34562, Humidity[%]: 47.87976
TimeStamp: 2022/01/18 18:55:43.295388, ElapsedTime[s]: 3059.106, Temperature[degC]: 20.30289, Humidity[%]: 47.87518
TimeStamp: 2022/01/18 18:55:44.629005, ElapsedTime[s]: 3060.439, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:55:45.960533, ElapsedTime[s]: 3061.772, Temperature[degC]: 20.28954, Humidity[%]: 47.88586
TimeStamp: 2022/01/18 18:55:47.295557, ElapsedTime[s]: 3063.106, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:55:48.626155, ElapsedTime[s]: 3064.438, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:55:49.959177, ElapsedTime[s]: 3065.77, Temperature[degC]: 20.33227, Humidity[%]: 47.89044
TimeStamp: 2022/01/18 18:55:51.291201, ElapsedTime[s]: 3067.102, Temperature[degC]: 20.33227, Humidity[%]: 47.89044
TimeStamp: 2022/01/18 18:55:52.623600, ElapsedTime[s]: 3068.436, Temperature[degC]: 20.30289, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:55:53.958864, ElapsedTime[s]: 3069.77, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:55:55.291886, ElapsedTime[s]: 3071.102, Temperature[degC]: 20.31625, Humidity[%]: 47.90265
TimeStamp: 2022/01/18 18:55:56.624322, ElapsedTime[s]: 3072.435, Temperature[degC]: 20.30289, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:55:57.957226, ElapsedTime[s]: 3073.768, Temperature[degC]: 20.30289, Humidity[%]: 47.87518
TimeStamp: 2022/01/18 18:55:59.288774, ElapsedTime[s]: 3075.1, Temperature[degC]: 20.30289, Humidity[%]: 47.84771
TimeStamp: 2022/01/18 18:56:00.621941, ElapsedTime[s]: 3076.433, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:56:01.954118, ElapsedTime[s]: 3077.771, Temperature[degC]: 20.31625, Humidity[%]: 47.86145
TimeStamp: 2022/01/18 18:56:03.292562, ElapsedTime[s]: 3079.108, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:56:04.630020, ElapsedTime[s]: 3080.446, Temperature[degC]: 20.30289, Humidity[%]: 47.86145
TimeStamp: 2022/01/18 18:56:05.968402, ElapsedTime[s]: 3081.784, Temperature[degC]: 20.28954, Humidity[%]: 47.88586
TimeStamp: 2022/01/18 18:56:07.307283, ElapsedTime[s]: 3083.123, Temperature[degC]: 20.31625, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:56:08.645451, ElapsedTime[s]: 3084.461, Temperature[degC]: 20.34562, Humidity[%]: 47.85229
TimeStamp: 2022/01/18 18:56:09.983442, ElapsedTime[s]: 3085.802, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:56:11.324631, ElapsedTime[s]: 3087.136, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:56:12.656307, ElapsedTime[s]: 3088.467, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:56:13.988589, ElapsedTime[s]: 3089.799, Temperature[degC]: 20.30289, Humidity[%]: 47.89959
TimeStamp: 2022/01/18 18:56:15.322587, ElapsedTime[s]: 3091.133, Temperature[degC]: 20.31625, Humidity[%]: 47.86145
TimeStamp: 2022/01/18 18:56:16.654691, ElapsedTime[s]: 3092.465, Temperature[degC]: 20.30289, Humidity[%]: 47.87518
TimeStamp: 2022/01/18 18:56:17.987171, ElapsedTime[s]: 3093.797, Temperature[degC]: 20.31625, Humidity[%]: 47.90265
TimeStamp: 2022/01/18 18:56:19.318661, ElapsedTime[s]: 3095.13, Temperature[degC]: 20.31625, Humidity[%]: 47.86145
TimeStamp: 2022/01/18 18:56:20.651975, ElapsedTime[s]: 3096.462, Temperature[degC]: 20.31625, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:56:21.984845, ElapsedTime[s]: 3097.796, Temperature[degC]: 20.31625, Humidity[%]: 47.84924
TimeStamp: 2022/01/18 18:56:23.318115, ElapsedTime[s]: 3099.131, Temperature[degC]: 20.30289, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:56:24.653096, ElapsedTime[s]: 3100.464, Temperature[degC]: 20.33227, Humidity[%]: 47.84924
TimeStamp: 2022/01/18 18:56:25.986509, ElapsedTime[s]: 3101.797, Temperature[degC]: 20.28954, Humidity[%]: 47.9118
TimeStamp: 2022/01/18 18:56:27.319369, ElapsedTime[s]: 3103.13, Temperature[degC]: 20.31625, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:56:28.651897, ElapsedTime[s]: 3104.463, Temperature[degC]: 20.27619, Humidity[%]: 47.87213
TimeStamp: 2022/01/18 18:56:29.984743, ElapsedTime[s]: 3105.795, Temperature[degC]: 20.31625, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:56:31.316954, ElapsedTime[s]: 3107.128, Temperature[degC]: 20.31625, Humidity[%]: 47.90265
TimeStamp: 2022/01/18 18:56:32.650627, ElapsedTime[s]: 3108.461, Temperature[degC]: 20.31625, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:56:33.982056, ElapsedTime[s]: 3109.793, Temperature[degC]: 20.30289, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:56:35.316903, ElapsedTime[s]: 3111.127, Temperature[degC]: 20.30289, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:56:36.649279, ElapsedTime[s]: 3112.46, Temperature[degC]: 20.30289, Humidity[%]: 47.89959
TimeStamp: 2022/01/18 18:56:37.982987, ElapsedTime[s]: 3113.793, Temperature[degC]: 20.30289, Humidity[%]: 47.89959
TimeStamp: 2022/01/18 18:56:39.315916, ElapsedTime[s]: 3115.127, Temperature[degC]: 20.31625, Humidity[%]: 47.90265
TimeStamp: 2022/01/18 18:56:40.649169, ElapsedTime[s]: 3116.459, Temperature[degC]: 20.30289, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:56:41.984004, ElapsedTime[s]: 3117.795, Temperature[degC]: 20.30289, Humidity[%]: 47.89959
TimeStamp: 2022/01/18 18:56:43.317398, ElapsedTime[s]: 3119.128, Temperature[degC]: 20.28954, Humidity[%]: 47.87213
TimeStamp: 2022/01/18 18:56:44.649375, ElapsedTime[s]: 3120.46, Temperature[degC]: 20.28954, Humidity[%]: 47.88586
TimeStamp: 2022/01/18 18:56:45.982441, ElapsedTime[s]: 3121.793, Temperature[degC]: 20.30289, Humidity[%]: 47.87518
TimeStamp: 2022/01/18 18:56:47.314597, ElapsedTime[s]: 3123.125, Temperature[degC]: 20.31625, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:56:48.647266, ElapsedTime[s]: 3124.457, Temperature[degC]: 20.30289, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:56:49.979541, ElapsedTime[s]: 3125.79, Temperature[degC]: 20.31625, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:56:51.312581, ElapsedTime[s]: 3127.123, Temperature[degC]: 20.31625, Humidity[%]: 47.86145
TimeStamp: 2022/01/18 18:56:52.644308, ElapsedTime[s]: 3128.455, Temperature[degC]: 20.31625, Humidity[%]: 47.93927
TimeStamp: 2022/01/18 18:56:53.977355, ElapsedTime[s]: 3129.79, Temperature[degC]: 20.30289, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:56:55.312118, ElapsedTime[s]: 3131.123, Temperature[degC]: 20.34562, Humidity[%]: 47.86602
TimeStamp: 2022/01/18 18:56:56.644961, ElapsedTime[s]: 3132.455, Temperature[degC]: 20.31625, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:56:57.977238, ElapsedTime[s]: 3133.788, Temperature[degC]: 20.30289, Humidity[%]: 47.92553
TimeStamp: 2022/01/18 18:56:59.309465, ElapsedTime[s]: 3135.12, Temperature[degC]: 20.30289, Humidity[%]: 47.99115
TimeStamp: 2022/01/18 18:57:00.642884, ElapsedTime[s]: 3136.455, Temperature[degC]: 20.27619, Humidity[%]: 48.01709
TimeStamp: 2022/01/18 18:57:01.976961, ElapsedTime[s]: 3137.794, Temperature[degC]: 20.31625, Humidity[%]: 48.09949
TimeStamp: 2022/01/18 18:57:03.316768, ElapsedTime[s]: 3139.132, Temperature[degC]: 20.31625, Humidity[%]: 48.07202
TimeStamp: 2022/01/18 18:57:04.654637, ElapsedTime[s]: 3140.47, Temperature[degC]: 20.30289, Humidity[%]: 48.0827
TimeStamp: 2022/01/18 18:57:05.992287, ElapsedTime[s]: 3141.807, Temperature[degC]: 20.30289, Humidity[%]: 48.1239
TimeStamp: 2022/01/18 18:57:07.329616, ElapsedTime[s]: 3143.145, Temperature[degC]: 20.28954, Humidity[%]: 48.13306
TimeStamp: 2022/01/18 18:57:08.666836, ElapsedTime[s]: 3144.482, Temperature[degC]: 20.31625, Humidity[%]: 48.19105
TimeStamp: 2022/01/18 18:57:10.5516, ElapsedTime[s]: 3145.816, Temperature[degC]: 20.31625, Humidity[%]: 48.33448
TimeStamp: 2022/01/18 18:57:11.335920, ElapsedTime[s]: 3147.147, Temperature[degC]: 20.31625, Humidity[%]: 48.62288
TimeStamp: 2022/01/18 18:57:12.671499, ElapsedTime[s]: 3148.482, Temperature[degC]: 20.30289, Humidity[%]: 48.80445
TimeStamp: 2022/01/18 18:57:14.4200, ElapsedTime[s]: 3149.814, Temperature[degC]: 20.30289, Humidity[%]: 49.10658
TimeStamp: 2022/01/18 18:57:15.333163, ElapsedTime[s]: 3151.144, Temperature[degC]: 20.31625, Humidity[%]: 49.40872
TimeStamp: 2022/01/18 18:57:16.665882, ElapsedTime[s]: 3152.476, Temperature[degC]: 20.30289, Humidity[%]: 49.74899
TimeStamp: 2022/01/18 18:57:17.998867, ElapsedTime[s]: 3153.81, Temperature[degC]: 20.30289, Humidity[%]: 50.00992
TimeStamp: 2022/01/18 18:57:19.331720, ElapsedTime[s]: 3155.142, Temperature[degC]: 20.30289, Humidity[%]: 50.20677
TimeStamp: 2022/01/18 18:57:20.663220, ElapsedTime[s]: 3156.474, Temperature[degC]: 20.30289, Humidity[%]: 50.36546
TimeStamp: 2022/01/18 18:57:21.996343, ElapsedTime[s]: 3157.807, Temperature[degC]: 20.31625, Humidity[%]: 50.47074
TimeStamp: 2022/01/18 18:57:23.327740, ElapsedTime[s]: 3159.139, Temperature[degC]: 20.31625, Humidity[%]: 50.63097
TimeStamp: 2022/01/18 18:57:24.659429, ElapsedTime[s]: 3160.473, Temperature[degC]: 20.30289, Humidity[%]: 50.71947
TimeStamp: 2022/01/18 18:57:25.994628, ElapsedTime[s]: 3161.805, Temperature[degC]: 20.33227, Humidity[%]: 50.85527
TimeStamp: 2022/01/18 18:57:27.327774, ElapsedTime[s]: 3163.138, Temperature[degC]: 20.30289, Humidity[%]: 50.93004
TimeStamp: 2022/01/18 18:57:28.658684, ElapsedTime[s]: 3164.47, Temperature[degC]: 20.30289, Humidity[%]: 51.13909
TimeStamp: 2022/01/18 18:57:29.992292, ElapsedTime[s]: 3165.803, Temperature[degC]: 20.30289, Humidity[%]: 51.33593
TimeStamp: 2022/01/18 18:57:31.324353, ElapsedTime[s]: 3167.135, Temperature[degC]: 20.30289, Humidity[%]: 51.49615
TimeStamp: 2022/01/18 18:57:32.657700, ElapsedTime[s]: 3168.468, Temperature[degC]: 20.30289, Humidity[%]: 51.67925
TimeStamp: 2022/01/18 18:57:33.989278, ElapsedTime[s]: 3169.8, Temperature[degC]: 20.30289, Humidity[%]: 51.79981
TimeStamp: 2022/01/18 18:57:35.322171, ElapsedTime[s]: 3171.132, Temperature[degC]: 20.27619, Humidity[%]: 51.89441
TimeStamp: 2022/01/18 18:57:36.652862, ElapsedTime[s]: 3172.464, Temperature[degC]: 20.30289, Humidity[%]: 51.98139
TimeStamp: 2022/01/18 18:57:37.986367, ElapsedTime[s]: 3173.798, Temperature[degC]: 20.31625, Humidity[%]: 52.03174
TimeStamp: 2022/01/18 18:57:39.319279, ElapsedTime[s]: 3175.13, Temperature[degC]: 20.31625, Humidity[%]: 52.15229
TimeStamp: 2022/01/18 18:57:40.651630, ElapsedTime[s]: 3176.462, Temperature[degC]: 20.30289, Humidity[%]: 52.23773
TimeStamp: 2022/01/18 18:57:41.983847, ElapsedTime[s]: 3177.795, Temperature[degC]: 20.30289, Humidity[%]: 52.33387
TimeStamp: 2022/01/18 18:57:43.319427, ElapsedTime[s]: 3179.13, Temperature[degC]: 20.31625, Humidity[%]: 52.42084
TimeStamp: 2022/01/18 18:57:44.650429, ElapsedTime[s]: 3180.461, Temperature[degC]: 20.30289, Humidity[%]: 52.52613
TimeStamp: 2022/01/18 18:57:45.982752, ElapsedTime[s]: 3181.793, Temperature[degC]: 20.31625, Humidity[%]: 52.64973
TimeStamp: 2022/01/18 18:57:47.314424, ElapsedTime[s]: 3183.125, Temperature[degC]: 20.31625, Humidity[%]: 52.74586
TimeStamp: 2022/01/18 18:57:48.645704, ElapsedTime[s]: 3184.456, Temperature[degC]: 20.30289, Humidity[%]: 52.85573
TimeStamp: 2022/01/18 18:57:49.977920, ElapsedTime[s]: 3185.789, Temperature[degC]: 20.30289, Humidity[%]: 52.95186
TimeStamp: 2022/01/18 18:57:51.310003, ElapsedTime[s]: 3187.12, Temperature[degC]: 20.30289, Humidity[%]: 53.01137
TimeStamp: 2022/01/18 18:57:52.641713, ElapsedTime[s]: 3188.452, Temperature[degC]: 20.33227, Humidity[%]: 53.04036
TimeStamp: 2022/01/18 18:57:53.973466, ElapsedTime[s]: 3189.784, Temperature[degC]: 20.31625, Humidity[%]: 53.04952
TimeStamp: 2022/01/18 18:57:55.305478, ElapsedTime[s]: 3191.119, Temperature[degC]: 20.31625, Humidity[%]: 53.11208
TimeStamp: 2022/01/18 18:57:56.639991, ElapsedTime[s]: 3192.45, Temperature[degC]: 20.28954, Humidity[%]: 53.13191
TimeStamp: 2022/01/18 18:57:57.972197, ElapsedTime[s]: 3193.783, Temperature[degC]: 20.31625, Humidity[%]: 53.0724
TimeStamp: 2022/01/18 18:57:59.303157, ElapsedTime[s]: 3195.113, Temperature[degC]: 20.31625, Humidity[%]: 53.0724
TimeStamp: 2022/01/18 18:58:00.634265, ElapsedTime[s]: 3196.446, Temperature[degC]: 20.30289, Humidity[%]: 53.09834
TimeStamp: 2022/01/18 18:58:01.969200, ElapsedTime[s]: 3197.786, Temperature[degC]: 20.28954, Humidity[%]: 53.1548
TimeStamp: 2022/01/18 18:58:03.308873, ElapsedTime[s]: 3199.125, Temperature[degC]: 20.31625, Humidity[%]: 53.32876
TimeStamp: 2022/01/18 18:58:04.647935, ElapsedTime[s]: 3200.464, Temperature[degC]: 20.33227, Humidity[%]: 53.59731
TimeStamp: 2022/01/18 18:58:05.985909, ElapsedTime[s]: 3201.802, Temperature[degC]: 20.28954, Humidity[%]: 53.76212
TimeStamp: 2022/01/18 18:58:07.325651, ElapsedTime[s]: 3203.141, Temperature[degC]: 20.28954, Humidity[%]: 53.78653
TimeStamp: 2022/01/18 18:58:08.663219, ElapsedTime[s]: 3204.478, Temperature[degC]: 20.30289, Humidity[%]: 53.76364
TimeStamp: 2022/01/18 18:58:10.2513, ElapsedTime[s]: 3205.813, Temperature[degC]: 20.31625, Humidity[%]: 53.67971
TimeStamp: 2022/01/18 18:58:11.333773, ElapsedTime[s]: 3207.144, Temperature[degC]: 20.30289, Humidity[%]: 53.58358
TimeStamp: 2022/01/18 18:58:12.666595, ElapsedTime[s]: 3208.477, Temperature[degC]: 20.30289, Humidity[%]: 53.4966
TimeStamp: 2022/01/18 18:58:14.2393, ElapsedTime[s]: 3209.813, Temperature[degC]: 20.30289, Humidity[%]: 53.38827
TimeStamp: 2022/01/18 18:58:15.333943, ElapsedTime[s]: 3211.145, Temperature[degC]: 20.30289, Humidity[%]: 53.31502
TimeStamp: 2022/01/18 18:58:16.667265, ElapsedTime[s]: 3212.478, Temperature[degC]: 20.30289, Humidity[%]: 53.17159
